#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  32
# Band-Index    1
   1.65982    -10.355810
   1.64009    -10.299213
   1.62036    -10.240933
   1.60064    -10.181991
   1.58091    -10.123483
   1.56118    -10.066681
   1.54146    -10.013253
   1.52173     -9.965415
   1.50200     -9.925913
   1.48228     -9.897441
   1.46255     -9.881398
   1.44282     -9.876866
   1.42310     -9.881173
   1.40337     -9.891334
   1.40337     -9.891334
   1.39246     -9.913635
   1.38155     -9.936184
   1.37064     -9.958609
   1.35972     -9.980617
   1.34881    -10.001963
   1.33790    -10.022467
   1.32699    -10.041949
   1.31608    -10.060284
   1.30517    -10.077366
   1.29426    -10.093083
   1.28334    -10.107352
   1.27243    -10.120111
   1.26152    -10.131290
   1.25061    -10.140833
   1.23970    -10.148701
   1.22879    -10.154859
   1.21788    -10.159280
   1.20696    -10.161941
   1.19605    -10.162826
   1.19605    -10.162826
   1.15818    -10.159647
   1.12030    -10.150560
   1.08242    -10.136976
   1.04455    -10.121155
   1.00667    -10.106126
   0.96880    -10.095441
   0.93092    -10.092763
   0.89305    -10.101246
   0.85517    -10.123053
   0.81729    -10.158962
   0.77942    -10.208492
   0.74154    -10.270204
   0.70367    -10.342109
   0.66579    -10.421760
   0.62792    -10.506175
   0.59004    -10.554948
   0.55216    -10.559048
   0.51429    -10.563197
   0.47641    -10.564848
   0.47641    -10.564848
   0.45134    -10.559641
   0.42626    -10.543837
   0.40119    -10.518184
   0.37612    -10.486367
   0.35104    -10.454754
   0.32597    -10.430313
   0.30089    -10.418299
   0.27582    -10.420140
   0.25074    -10.433239
   0.22567    -10.453000
   0.20059    -10.475085
   0.17552    -10.496505
   0.15045    -10.515631
   0.12537    -10.531792
   0.10030    -10.544820
   0.07522    -10.554769
   0.05015    -10.561760
   0.02507    -10.565905
   0.00000    -10.567279
 
# Band-Index    9
   0.00000     -9.022285
   0.02507     -9.035636
   0.05015     -9.073390
   0.07522     -9.130107
   0.10030     -9.199821
   0.12537     -9.277458
   0.15045     -9.359003
   0.17552     -9.441154
   0.20059     -9.520824
   0.22567     -9.594761
   0.25074     -9.659230
   0.27582     -9.710029
   0.30089     -9.743403
   0.32597     -9.757961
   0.35104     -9.756182
   0.37612     -9.743585
   0.40119     -9.726554
   0.42626     -9.710542
   0.45134     -9.699439
   0.47641     -9.695495
   0.47641     -9.695495
   0.51429     -9.714239
   0.55216     -9.767032
   0.59004     -9.844552
   0.62792     -9.933172
   0.66579    -10.014945
   0.70367    -10.069278
   0.74154    -10.083958
   0.77942    -10.063017
   0.81729    -10.016792
   0.85517     -9.953237
   0.89305     -9.877145
   0.93092     -9.791549
   0.96880     -9.698768
   1.00667     -9.601151
   1.04455     -9.501626
   1.08242     -9.404691
   1.12030     -9.317850
   1.15818     -9.253864
   1.19605     -9.229490
   1.19605     -9.229490
   1.20696     -9.229935
   1.21788     -9.231260
   1.22879     -9.233467
   1.23970     -9.236535
   1.25061     -9.240448
   1.26152     -9.245171
   1.27243     -9.250679
   1.28334     -9.256937
   1.29426     -9.263913
   1.30517     -9.271553
   1.31608     -9.279813
   1.32699     -9.288654
   1.33790     -9.298016
   1.34881     -9.307870
   1.35972     -9.318152
   1.37064     -9.328824
   1.38155     -9.339841
   1.39246     -9.351154
   1.40337     -9.362717
   1.40337     -9.362717
   1.42310     -9.378002
   1.44282     -9.402254
   1.46255     -9.423846
   1.48228     -9.434948
   1.50200     -9.432205
   1.52173     -9.415951
   1.54146     -9.388508
   1.56118     -9.352676
   1.58091     -9.311080
   1.60064     -9.266143
   1.62036     -9.220220
   1.64009     -9.175724
   1.65982     -9.134974
   1.67954     -9.099880
   1.69927     -9.071541
   1.71900     -9.050201
   1.73872     -9.035505
   1.75845     -9.026941
   1.77818     -9.024137
   1.77818     -9.024137
   1.80316     -9.037468
   1.82815     -9.075074
   1.85314     -9.131372
   1.87812     -9.200320
   1.90311     -9.276892
   1.92810     -9.357159
   1.95308     -9.437874
   1.97807     -9.516041
   2.00306     -9.588548
   2.02804     -9.651820
   2.05303     -9.701978
   2.07802     -9.735568
   2.10300     -9.751274
   2.12799     -9.751194
   2.15297     -9.740356
   2.17796     -9.724789
   2.20295     -9.709796
   2.22793     -9.699260
   2.25292     -9.695495
   2.25292     -9.695495
   2.29237     -9.713911
   2.33183     -9.764720
   2.37128     -9.834778
   2.41073     -9.901614
   2.45019     -9.935196
   2.48964     -9.918529
   2.52909     -9.864848
   2.56855     -9.795762
   2.60800     -9.725843
   2.64745     -9.663538
   2.68691     -9.613106
   2.72636     -9.575100
   2.76581     -9.546494
   2.80527     -9.521789
   2.84472     -9.494835
   2.88417     -9.461136
   2.92363     -9.420024
   2.96308     -9.378190
   3.00253     -9.362717
 
# Band-Index   10
   3.00253     -9.172345
   2.96308     -9.099169
   2.92363     -8.984108
   2.88417     -8.860761
   2.84472     -8.742982
   2.80527     -8.641120
   2.76581     -8.564356
   2.72636     -8.515374
   2.68691     -8.485265
   2.64745     -8.460096
   2.60800     -8.430777
   2.56855     -8.395280
   2.52909     -8.356588
   2.48964     -8.319932
   2.45019     -8.289959
   2.41073     -8.267853
   2.37128     -8.250564
   2.33183     -8.233634
   2.29237     -8.216512
   2.25292     -8.207955
   2.25292     -8.207955
   2.22793     -8.225770
   2.20295     -8.265848
   2.17796     -8.311197
   2.15297     -8.354165
   2.12799     -8.392074
   2.10300     -8.424242
   2.07802     -8.450859
   2.05303     -8.472482
   2.02804     -8.489803
   2.00306     -8.503485
   1.97807     -8.514163
   1.95308     -8.522369
   1.92810     -8.528541
   1.90311     -8.533023
   1.87812     -8.536076
   1.85314     -8.537913
   1.82815     -8.538740
   1.80316     -8.538897
   1.77818     -8.538871
   1.77818     -8.538871
